merged_id,game_title,game_id,vgsales_rank,platform,genre,publisher,release_year,rating,global_sales,plays,wishlist,merge_date
490,Lightning Returns: Final Fantasy XIII,NULL,6064,x360,role-playing,square enix,2013,3.1,0.29,1500,426000,04-10-2025
491,Lightning Returns: Final Fantasy XIII,NULL,1871,ps3,role-playing,square enix,2013,3.1,1.1,1500,426000,04-10-2025
492,LittleBigPlanet,NULL,149,ps3,platform,sony computer entertainment,2008,3.6,5.92,6000,219000,04-10-2025
493,Live A Live,NULL,5674,snes,role-playing,squaresoft,1994,4.2,0.32,555000,491000,04-10-2025
494,Lollipop Chainsaw,NULL,4032,x360,action,warner bros. interactive entertainment,2012,3.4,0.49,1600,695000,04-10-2025
495,Lollipop Chainsaw,NULL,3013,ps3,action,warner bros. interactive entertainment,2012,3.4,0.67,1600,695000,04-10-2025
496,Luigi's Mansion: Dark Moon,NULL,235,3ds,action,nintendo,2013,3.3,4.58,4300,418000,04-10-2025
497,Machinarium,NULL,10176,pc,adventure,daedalic,2009,3.7,0.11,1600,242000,04-10-2025
498,MadWorld,NULL,2564,wii,action,sega,2009,3.5,0.8,1100,441000,04-10-2025
499,Mario & Luigi: Bowser's Inside Story,NULL,320,ds,role-playing,nintendo,2009,4.2,3.83,6600,629000,04-10-2025
500,Mario Kart 64,NULL,64,n64,racing,nintendo,1996,3.5,9.87,9700,194000,04-10-2025
501,Mario Kart 7,NULL,43,3ds,racing,nintendo,2011,3.5,12.21,10000,141000,04-10-2025
502,Mario Kart 8,NULL,109,wiiu,racing,nintendo,2014,3.9,6.96,9300,121000,04-10-2025
503,Mario Kart DS,NULL,12,ds,racing,nintendo,2005,3.8,23.42,15000,159000,04-10-2025
504,Mario Kart Wii,NULL,3,wii,racing,nintendo,2008,3.9,35.82,19000,168000,04-10-2025
505,Mario Kart Wii,NULL,3,wii,racing,nintendo,2008,3.9,35.82,19000,168000,04-10-2025
506,Mario Kart Wii,NULL,3,wii,racing,nintendo,2008,3.9,35.82,19000,168000,04-10-2025
507,Mario Kart: Double Dash!!,NULL,111,gc,racing,nintendo,2003,3.9,6.95,8400,265000,04-10-2025
508,Mario Kart: Super Circuit,NULL,164,gba,racing,nintendo,2001,2.8,5.47,3700,101000,04-10-2025
509,Mario Party 2,NULL,616,n64,misc,nintendo,1999,3.7,2.5,3900,132000,04-10-2025
510,Mario Party 2,NULL,616,n64,misc,nintendo,1999,3.7,2.5,3900,132000,04-10-2025
511,Mario Party 3,NULL,904,n64,misc,nintendo,2000,3.7,1.91,2800,123000,04-10-2025
512,Mario Party 4,NULL,627,gc,misc,nintendo,2002,3.5,2.47,3000,113000,04-10-2025
513,Mario Power Tennis,NULL,1636,gc,sports,nintendo,2004,3.5,1.22,1900,91000,04-10-2025
514,Mario Super Sluggers,NULL,894,wii,sports,nintendo,2008,3.7,1.93,1800,81000,04-10-2025
515,Mario vs. Donkey Kong,NULL,1740,gba,puzzle,nintendo,2004,3.3,1.17,1500,92000,04-10-2025
516,Mass Effect,NULL,490,x360,role-playing,microsoft game studios,2007,3.8,2.93,10000,774000,04-10-2025
517,Mass Effect 2,NULL,4869,pc,role-playing,electronic arts,2010,4.3,0.4,9600,645000,04-10-2025
518,Mass Effect 2,NULL,449,x360,role-playing,electronic arts,2010,4.3,3.11,9600,645000,04-10-2025
519,Mass Effect 2,NULL,4869,pc,role-playing,electronic arts,2010,4.3,0.4,9600,645000,04-10-2025
520,Mass Effect 2,NULL,449,x360,role-playing,electronic arts,2010,4.3,3.11,9600,645000,04-10-2025
521,Mass Effect 3,NULL,1311,ps3,role-playing,electronic arts,2012,3.7,1.46,7300,482000,04-10-2025
522,Mass Effect 3,NULL,2133,pc,role-playing,electronic arts,2012,3.7,0.97,7300,482000,04-10-2025
523,Mass Effect 3,NULL,6229,wiiu,role-playing,electronic arts,2012,3.7,0.28,7300,482000,04-10-2025
524,Mass Effect 3,NULL,458,x360,role-playing,electronic arts,2012,3.7,3.07,7300,482000,04-10-2025
525,Max Payne,NULL,1648,xb,shooter,take-two interactive,2001,3.9,1.22,6300,742000,04-10-2025
526,Max Payne,NULL,15142,pc,shooter,take-two interactive,2001,3.9,0.02,6300,742000,04-10-2025
527,Max Payne,NULL,408,ps2,shooter,take-two interactive,2001,3.9,3.31,6300,742000,04-10-2025
528,Max Payne,NULL,1648,xb,shooter,take-two interactive,2001,3.9,1.22,6300,742000,04-10-2025
529,Max Payne,NULL,15142,pc,shooter,take-two interactive,2001,3.9,0.02,6300,742000,04-10-2025
530,Max Payne,NULL,408,ps2,shooter,take-two interactive,2001,3.9,3.31,6300,742000,04-10-2025
531,Max Payne 2: The Fall of Max Payne,NULL,3144,xb,shooter,take-two interactive,2003,4.1,0.64,4100,464000,04-10-2025
532,Max Payne 2: The Fall of Max Payne,NULL,14725,pc,shooter,take-two interactive,2003,4.1,0.03,4100,464000,04-10-2025
533,Max Payne 2: The Fall of Max Payne,NULL,1464,ps2,shooter,take-two interactive,2003,4.1,1.34,4100,464000,04-10-2025
534,Max Payne 3,NULL,1103,x360,shooter,take-two interactive,2012,3.7,1.66,5600,518000,04-10-2025
535,Max Payne 3,NULL,910,ps3,shooter,take-two interactive,2012,3.7,1.9,5600,518000,04-10-2025
536,Max Payne 3,NULL,4535,pc,shooter,take-two interactive,2012,3.7,0.43,5600,518000,04-10-2025
537,Mega Man,NULL,2549,nes,platform,capcom,1987,2.8,0.81,5400,152000,04-10-2025
538,Mega Man 3,NULL,1728,nes,platform,capcom,1990,3.4,1.17,3800,140000,04-10-2025
539,Mega Man 7,NULL,6194,snes,platform,laguna,1995,3.5,0.28,2400,139000,04-10-2025
540,Mega Man Legends,NULL,2494,ps,adventure,capcom,1997,3.7,0.83,1400,364000,04-10-2025
541,Mega Man X,NULL,1753,snes,platform,capcom,1993,4.1,1.16,6900,385000,04-10-2025
542,Mega Man X,NULL,1753,snes,platform,capcom,1993,4.1,1.16,6900,385000,04-10-2025
543,Mega Man X5,NULL,2736,ps,platform,capcom,2000,3.2,0.75,2200,126000,04-10-2025
544,Mega Man X6,NULL,4645,ps,action,capcom,2001,2.3,0.42,1900,119000,04-10-2025
545,Mega Man X7,NULL,3439,ps2,action,capcom,2003,1.4,0.58,1300,113000,04-10-2025
546,Mega Man X8,NULL,6018,ps2,platform,capcom,2004,3.3,0.29,1400,140000,04-10-2025
547,Mega Man Zero 2,NULL,4523,gba,platform,capcom,2003,3.7,0.43,1900,180000,04-10-2025
548,Mega Man ZX,NULL,5934,ds,platform,capcom,2006,3.7,0.3,1300,159000,04-10-2025
549,Mega Man ZX Advent,NULL,5305,ds,platform,capcom,2007,3.6,0.35,976000,110000,04-10-2025
550,Metal Gear Rising: Revengeance,NULL,3994,x360,action,konami digital entertainment,2013,4.1,0.5,14000,2000,04-10-2025
551,Metal Gear Rising: Revengeance,NULL,1293,ps3,action,konami digital entertainment,2013,4.1,1.47,14000,2000,04-10-2025
552,Metal Gear Rising: Revengeance,NULL,3994,x360,action,konami digital entertainment,2013,4.1,0.5,14000,2000,04-10-2025
553,Metal Gear Rising: Revengeance,NULL,1293,ps3,action,konami digital entertainment,2013,4.1,1.47,14000,2000,04-10-2025
554,Metal Gear Rising: Revengeance,NULL,3994,x360,action,konami digital entertainment,2013,4.1,0.5,14000,2000,04-10-2025
555,Metal Gear Rising: Revengeance,NULL,1293,ps3,action,konami digital entertainment,2013,4.1,1.47,14000,2000,04-10-2025
556,Metal Gear Solid,NULL,146,ps,action,konami digital entertainment,1998,4.2,6.03,12000,1600,04-10-2025
557,Metal Gear Solid 2: Sons of Liberty,NULL,143,ps2,action,konami digital entertainment,2001,4.4,6.05,10000,1400,04-10-2025
558,Metal Gear Solid 3: Snake Eater,NULL,266,ps2,action,konami digital entertainment,2004,4.5,4.23,9200,1300,04-10-2025
559,Metal Gear Solid 3: Snake Eater,NULL,266,ps2,action,konami digital entertainment,2004,4.5,4.23,9200,1300,04-10-2025
560,Metal Gear Solid 3: Snake Eater,NULL,266,ps2,action,konami digital entertainment,2004,4.5,4.23,9200,1300,04-10-2025
561,Metal Gear Solid 3: Subsistence,NULL,3635,ps2,action,konami digital entertainment,2005,4.6,0.55,3700,639000,04-10-2025
562,Metal Gear Solid 4: Guns of the Patriots,NULL,145,ps3,action,konami digital entertainment,2008,3.9,6.03,7700,1300,04-10-2025
563,Metal Gear Solid V: Ground Zeroes,NULL,6120,xone,action,konami digital entertainment,2014,3.3,0.28,9500,549000,04-10-2025
564,Metal Gear Solid V: Ground Zeroes,NULL,3267,ps3,action,konami digital entertainment,2014,3.3,0.62,9500,549000,04-10-2025
565,Metal Gear Solid V: Ground Zeroes,NULL,8755,x360,action,konami digital entertainment,2014,3.3,0.15,9500,549000,04-10-2025
566,Metal Gear Solid V: Ground Zeroes,NULL,1543,ps4,action,konami digital entertainment,2014,3.3,1.28,9500,549000,04-10-2025
567,Metal Gear Solid V: Ground Zeroes,NULL,6120,xone,action,konami digital entertainment,2014,3.3,0.28,9500,549000,04-10-2025
568,Metal Gear Solid V: Ground Zeroes,NULL,3267,ps3,action,konami digital entertainment,2014,3.3,0.62,9500,549000,04-10-2025
569,Metal Gear Solid V: Ground Zeroes,NULL,8755,x360,action,konami digital entertainment,2014,3.3,0.15,9500,549000,04-10-2025
570,Metal Gear Solid V: Ground Zeroes,NULL,1543,ps4,action,konami digital entertainment,2014,3.3,1.28,9500,549000,04-10-2025
571,Metal Gear Solid V: The Phantom Pain,NULL,2935,ps3,action,konami digital entertainment,2015,3.8,0.7,14000,1200,04-10-2025
572,Metal Gear Solid V: The Phantom Pain,NULL,2896,xone,action,konami digital entertainment,2015,3.8,0.71,14000,1200,04-10-2025
573,Metal Gear Solid V: The Phantom Pain,NULL,11704,pc,action,konami digital entertainment,2015,3.8,0.08,14000,1200,04-10-2025
574,Metal Gear Solid V: The Phantom Pain,NULL,7376,x360,action,konami digital entertainment,2015,3.8,0.21,14000,1200,04-10-2025
575,Metal Gear Solid V: The Phantom Pain,NULL,396,ps4,action,konami digital entertainment,2015,3.8,3.38,14000,1200,04-10-2025
576,Metal Gear Solid: Peace Walker,NULL,800,psp,action,konami digital entertainment,2010,3.5,2.09,4000,566000,04-10-2025
577,Metal Gear Solid: The Twin Snakes,NULL,4224,gc,action,konami digital entertainment,2004,3.6,0.47,1900,364000,04-10-2025
578,Metro 2033,NULL,6839,pc,shooter,thq,2010,3.5,0.24,3700,224000,04-10-2025
579,Metro 2033,NULL,3683,x360,shooter,thq,2010,3.5,0.55,3700,224000,04-10-2025
580,Metroid Fusion,NULL,1083,gba,action,nintendo,2002,4,1.68,7900,799000,04-10-2025
581,Metroid II: Return of Samus,NULL,989,gb,adventure,nintendo,1991,3.1,1.76,2100,193000,04-10-2025
582,Metroid Prime,NULL,520,gc,shooter,nintendo,2002,4.3,2.82,6800,1200,04-10-2025
583,Metroid Prime 2: Echoes,NULL,1478,gc,shooter,nintendo,2004,4,1.33,3000,588000,04-10-2025
584,Metroid: Zero Mission,NULL,2476,gba,adventure,nintendo,2004,4,0.84,7500,700000,04-10-2025
585,Middle-earth: Shadow of Mordor,NULL,5217,pc,action,warner bros. interactive entertainment,2014,3.4,0.36,8400,478000,04-10-2025
586,Middle-earth: Shadow of Mordor,NULL,472,ps4,action,warner bros. interactive entertainment,2014,3.4,2.99,8400,478000,04-10-2025
587,Middle-earth: Shadow of Mordor,NULL,3731,x360,action,warner bros. interactive entertainment,2014,3.4,0.54,8400,478000,04-10-2025
588,Middle-earth: Shadow of Mordor,NULL,1484,xone,action,warner bros. interactive entertainment,2014,3.4,1.32,8400,478000,04-10-2025
589,Middle-earth: Shadow of Mordor,NULL,3183,ps3,action,warner bros. interactive entertainment,2014,3.4,0.64,8400,478000,04-10-2025
590,Middle-earth: Shadow of Mordor,NULL,5217,pc,action,warner bros. interactive entertainment,2014,3.4,0.36,8400,478000,04-10-2025
591,Middle-earth: Shadow of Mordor,NULL,472,ps4,action,warner bros. interactive entertainment,2014,3.4,2.99,8400,478000,04-10-2025
592,Middle-earth: Shadow of Mordor,NULL,3731,x360,action,warner bros. interactive entertainment,2014,3.4,0.54,8400,478000,04-10-2025
593,Middle-earth: Shadow of Mordor,NULL,1484,xone,action,warner bros. interactive entertainment,2014,3.4,1.32,8400,478000,04-10-2025
594,Middle-earth: Shadow of Mordor,NULL,3183,ps3,action,warner bros. interactive entertainment,2014,3.4,0.64,8400,478000,04-10-2025
595,Mighty No. 9,NULL,15469,wiiu,platform,deep silver,2016,1.6,0.02,907000,71000,04-10-2025
596,Mighty No. 9,NULL,16565,xone,platform,deep silver,2016,1.6,0.01,907000,71000,04-10-2025
597,Mighty No. 9,NULL,13437,ps4,platform,deep silver,2016,1.6,0.05,907000,71000,04-10-2025
598,Mirror's Edge,NULL,1738,x360,platform,electronic arts,2008,3.5,1.17,12000,813000,04-10-2025
599,Mirror's Edge,NULL,1790,ps3,platform,electronic arts,2008,3.5,1.14,12000,813000,04-10-2025
600,Monster Hunter 4 Ultimate,NULL,309,3ds,role-playing,nintendo,2014,4.2,3.89,2000,159000,04-10-2025
